run_id,seed,strategy,scenario,sample_index,engine_id,cycle,event_index,scenario_active,degradation_started,actual_rul,predicted_rul,absolute_error,squared_error,rolling_mae,rolling_rmse,anomaly_detected,feature_drift_detected,concept_drift_detected,drift_score,drift_trigger,retraining_triggered,retraining_started,retraining_completed,candidate_id,candidate_mae,candidate_rmse,production_mae,production_rmse,improvement,gate_passed,shadow_started,shadow_completed,shadow_result,promotion_decision,degraded_promotion,model_version,training_time,shadow_evaluation_time,inference_latency
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,0,7,1,0,False,False,125.0,120.33720671394383,4.662793286056171,21.741641228490508,,,False,False,False,0.0,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007490500000130851
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,1,7,2,1,False,False,125.0,104.74771519839301,20.25228480160699,410.1550396854015,,,False,False,False,0.0,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007186900000306196
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,2,7,3,2,False,False,125.0,122.76697646219212,2.233023537807881,4.986394120404025,,,False,False,False,0.0,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007456400000592112
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,3,7,4,3,False,False,125.0,111.37566051365023,13.624339486349768,185.62262643930947,,,False,False,False,0.0,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007206700000097044
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,4,7,5,4,False,False,125.0,117.78866179866581,7.211338201334186,52.00339865402178,,,False,False,False,0.0,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007194299998445786
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,5,7,6,5,False,False,125.0,116.07831699345434,8.921683006545663,79.59642766928567,,,False,False,False,0.0,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007211500000266824
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,6,7,7,6,False,False,125.0,119.80329733280962,5.1967026671903795,27.005718611183603,,,True,False,False,0.0,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00725359999887587
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,7,7,8,7,False,False,125.0,119.08408547910514,5.915914520894859,34.99804461853464,8.502259938473237,10.100181254726516,False,False,False,0.07894955657153721,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007345499998336891
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,8,7,9,8,False,False,125.0,119.40918347918087,5.590816520819132,31.257229369464145,8.618262842818607,10.158893143248953,False,False,False,0.08002672639760136,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.0072155999987444375
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,9,7,10,9,False,False,125.0,118.79818251541268,6.201817484587323,38.462540112133034,6.861954428191149,7.532698550273471,False,False,False,0.06371814826177495,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.0072142999997595325
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,10,7,11,10,False,False,125.0,112.65244072063801,12.347559279361988,152.46222015735833,8.126271395885412,8.670410930510233,False,False,False,0.07545823439036455,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007340500000282191
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,11,7,12,11,False,False,125.0,120.15645369463623,4.843546305363773,23.459940812203058,7.028672248262163,7.409837380167195,False,False,False,0.06526624230529152,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007157799998822156
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,12,7,13,12,False,False,125.0,121.66718801998145,3.3328119800185476,11.107635694155151,6.543856470597708,7.056466511685555,False,False,False,0.060764381512693005,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.0072256999992532656
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,13,7,14,13,False,False,125.0,119.49381657064988,5.506183429350116,30.318055957649808,6.116919023448265,6.605597865945612,False,False,False,0.05679996236059103,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007225599998491816
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,14,7,15,14,False,False,125.0,118.65389066836853,6.346109331631467,40.27310364901999,6.260594856503401,6.729958862899146,False,False,False,0.05813409509610301,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007118899999113637
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,15,7,16,15,False,False,125.0,119.58654417625701,5.413455823742993,29.305503955616924,6.197787519359418,6.676883907441409,False,False,False,0.057550884108337454,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007159099999626051
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,16,7,17,16,False,False,125.0,114.57885775046309,10.421142249536913,108.60020578508328,6.80157823544914,7.36536833874603,False,False,False,0.06315751218631345,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007307300000320538
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,17,7,18,17,False,False,125.0,118.02010285636814,6.9798971436318595,48.71896413568019,6.898838192829707,7.451892629952866,False,False,False,0.06406064036199015,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007193700001153047
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,18,7,19,18,False,False,125.0,121.19278296085635,3.8072170391436515,14.494901583145753,5.831295412802415,6.1874703188434985,False,False,False,0.05414774311887957,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.00720760000149312
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,19,7,20,19,False,False,125.0,119.14237381614676,5.857626183853242,34.31178450976309,5.958055397613599,6.29613130491767,False,False,False,0.05532480012069771,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007058700000925455
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,20,7,21,20,False,False,125.0,111.50192468111469,13.498075318885313,182.19803731430085,7.2287133149719445,7.812014440032896,False,False,False,0.06712376649616807,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007203099999969709
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,21,7,22,21,False,False,125.0,115.16681147414688,9.833188525853117,96.6915965849694,7.76958895203482,8.32611927549068,True,False,False,0.07214618312603761,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.007086999999955879
proposed_gradual_drift_seed42_20260822_202713,42,proposed,gradual_drift,22,7,23,22,False,False,125.0,123.37955021999205,1.6204497800079452,2.6258574895277977,7.178881508081879,8.038554373751596,False,False,False,0.06666104257504603,False,False,False,False,,,,,,,,False,False,,,,1,0.0,0.0,0.0073398999993514735
